500 2500
271 345 96
361 386 89
493 371 77
315 63 73
133 315 67
286 82 58
389 333 16
476 238 5
151 374 20
215 191 30
299 63 52
12 43 53
410 482 90
453 39 15
322 486 92
217 334 30
152 149 82
393 166 63
273 163 100
161 204 100
424 276 30
338 201 2
354 28 48
106 452 93
248 144 92
176 224 98
246 406 68
24 200 59
77 284 42
436 183 55
481 0 68
481 323 97
318 109 33
158 276 76
76 351 45
61 84 16
472 408 38
230 423 71
386 464 42
271 135 31
268 134 66
173 125 68
178 434 53
366 457 70
468 463 36
115 274 84
157 211 24
202 449 27
393 343 43
187 379 18
28 107 52
311 486 82
342 338 46
219 1 66
86 390 17
391 386 98
365 152 57
374 123 9
434 198 89
46 30 59
208 271 6
290 292 8
229 163 13
249 116 36
401 366 55
356 191 56
481 4 85
100 486 36
442 37 17
275 208 14
438 337 23
167 21 64
21 189 3
319 262 7
393 405 74
120 401 29
253 58 41
274 424 49
170 481 30
206 23 46
329 5 19
428 154 46
12 342 97
352 307 81
382 125 11
9 189 42
187 435 54
78 91 9
109 58 90
80 87 50
89 410 24
257 435 10
389 274 76
4 453 1
157 165 93
204 250 44
136 196 51
142 251 9
73 242 83
328 269 37
461 341 74
161 476 68
87 287 69
261 272 50
362 409 72
197 105 64
211 220 20
492 118 7
352 69 56
75 321 61
109 432 91
78 439 29
96 426 87
454 419 86
233 77 22
401 498 24
267 372 61
93 43 57
208 273 96
489 244 88
410 407 71
2 156 59
250 93 24
216 25 57
281 17 35
122 392 5
7 186 2
207 464 70
385 212 52
344 397 81
191 73 56
142 208 39
276 244 13
396 392 51
92 301 69
266 39 30
389 93 87
291 405 31
208 81 21
495 219 67
474 171 32
138 450 4
250 2 83
179 198 7
460 231 60
32 54 86
326 199 20
118 33 5
199 201 3
77 14 87
483 247 9
348 282 50
342 483 60
350 411 93
78 171 53
347 364 30
374 469 5
289 116 20
149 215 47
60 496 82
221 424 64
139 45 52
248 354 22
32 282 45
332 208 60
478 310 29
232 455 91
480 407 38
8 211 70
