500 2500
126 168 50
408 136 77
82 74 53
232 233 45
438 107 46
258 454 45
5 351 47
49 193 12
437 88 52
460 241 37
160 396 38
152 9 4
367 108 36
417 273 82
263 470 36
277 172 77
310 345 61
70 242 77
304 280 93
326 441 45
461 418 24
90 114 47
73 135 36
232 222 69
10 6 15
107 327 98
163 43 12
367 16 46
95 213 42
169 92 28
322 105 30
402 96 65
164 135 37
400 49 11
120 248 1
21 262 28
485 45 3
290 489 81
266 328 75
75 329 44
391 200 50
71 498 31
197 275 35
270 319 53
297 392 55
226 45 77
148 16 42
143 71 34
441 158 88
266 211 80
154 176 14
226 279 10
293 310 39
5 204 100
166 86 72
50 376 15
381 178 83
323 462 86
69 314 31
447 271 80
127 33 55
18 451 50
170 130 82
409 242 34
298 147 21
467 410 21
220 280 56
357 394 94
243 195 51
465 138 1
193 472 20
156 352 75
340 164 73
332 230 89
445 116 83
269 410 80
219 260 96
87 280 51
157 473 71
172 333 66
478 274 60
405 305 83
331 368 40
358 147 15
1 77 86
110 201 67
444 156 82
483 150 72
75 435 30
7 478 26
24 394 29
115 204 63
63 170 71
388 493 1
31 372 94
215 30 8
213 422 39
189 50 55
106 83 2
496 468 99
372 259 84
406 121 5
406 243 57
141 455 59
285 317 71
223 432 62
471 318 73
350 447 29
261 70 9
423 312 44
263 292 85
423 160 58
262 47 37
32 467 82
32 237 43
12 92 40
266 484 18
65 456 33
99 2 13
474 31 47
388 125 92
73 171 33
456 432 55
77 462 42
265 109 6
441 406 10
376 102 67
387 89 35
94 436 96
392 111 87
23 283 65
320 444 38
334 335 58
137 440 94
37 444 80
136 183 40
361 12 44
334 308 31
26 130 6
27 267 86
12 175 3
253 203 48
314 372 56
118 349 100
54 290 95
365 194 44
355 15 26
263 7 55
436 435 25
104 132 38
399 30 16
79 38 94
247 242 84
428 236 39
177 199 94
235 344 74
6 483 1
32 433 49
32 135 4
431 188 73
383 260 34
207 333 78
491 467 98
295 231 55
411 222 25
180 293 93
496 94 77
43 13 32
210 272 37
