500 2500
213 179 61
62 75 75
99 216 85
370 163 1
201 385 10
58 304 77
206 38 70
190 77 86
235 96 25
164 392 13
222 393 84
355 303 25
222 233 46
453 104 36
321 78 71
130 486 68
361 283 55
218 96 25
282 408 32
400 420 82
336 458 58
271 464 98
218 472 71
315 282 62
336 179 16
145 22 68
36 443 54
91 415 35
487 175 61
98 368 57
250 452 73
123 357 100
99 330 33
331 226 83
117 53 51
192 480 2
382 21 26
216 421 38
397 137 32
411 103 37
206 475 93
177 33 38
88 9 1
399 106 13
481 216 86
40 267 24
449 28 74
237 56 71
480 186 13
433 45 13
60 300 52
26 339 96
258 305 100
468 264 11
402 448 30
8 293 88
113 176 18
399 381 82
167 270 22
174 251 55
449 415 54
400 439 65
147 98 79
3 208 70
17 254 97
225 337 70
469 277 14
147 436 38
98 132 70
452 303 84
403 413 44
169 197 68
69 49 81
177 80 41
345 473 64
79 479 35
433 166 25
121 0 56
350 62 64
384 270 80
400 247 79
129 114 34
246 423 15
340 202 73
312 302 21
363 469 2
2 269 33
154 258 59
392 57 58
87 424 78
223 113 45
50 78 100
287 146 1
334 364 63
37 461 74
271 426 87
253 136 3
197 4 98
127 362 10
84 91 57
328 1 91
495 490 62
470 72 92
429 235 27
215 270 64
333 449 29
363 319 88
245 39 79
38 90 42
22 426 97
39 473 53
307 336 64
360 443 39
288 208 81
289 418 67
259 55 73
26 157 72
153 358 13
152 470 19
17 277 39
221 273 75
359 161 50
262 41 87
88 282 15
50 350 44
269 496 77
491 133 73
264 305 27
326 454 71
490 342 55
458 236 20
423 408 28
327 475 55
243 158 55
206 44 32
121 426 94
93 184 40
84 125 93
131 288 31
285 160 19
200 483 42
36 348 37
329 105 77
212 214 84
103 375 37
397 155 35
336 362 83
287 254 12
39 48 62
199 74 71
477 420 74
386 357 52
488 225 64
352 382 14
398 183 83
216 146 3
222 27 86
112 180 95
480 183 17
236 76 80
490 317 80
437 248 56
333 108 85
469 215 3
121 136 35
367 263 100
374 266 59
1 335 61
448 129 82
